kingdom;phylum;klass;order;family;genus;species;subspecies;scientific_name;author
Plantae;;;Orchidales;Orchidaceae;Zygostates;multiflora;;Zygostates multiflora;(Rolfe) Schltr. 1926
Plantae;;;Orchidales;Orchidaceae;Zygostates;nectarifera;;Zygostates nectarifera;(Senghas) Toscano
Plantae;;;Orchidales;Orchidaceae;Zygostates;obliqua;;Zygostates obliqua;(Schnee) Toscano (2001)
Plantae;;;Orchidales;Orchidaceae;Zygostates;octavioreisii;;Zygostates octavioreisii;Porto & Brade 1935
Plantae;;;Orchidales;Orchidaceae;Zygostates;ovatipetala;;Zygostates ovatipetala;(Brade) Toscano (2001)
Plantae;;;Orchidales;Orchidaceae;Zygostates;papillosa;;Zygostates papillosa;Cogn. 1907
Plantae;;;Orchidales;Orchidaceae;Zygostates;pellucida;;Zygostates pellucida;Rchb.f. 1863
Plantae;;;Orchidales;Orchidaceae;Zygostates;pustulata;;Zygostates pustulata;(Kraenzl.) Schltr. 1926
Plantae;;;Orchidales;Orchidaceae;Zygostates;riefenstahliae;;Zygostates riefenstahliae;R.Vásquez & I.G.Vargas
Plantae;;;Scrophulariales;Orobanchaceae;Cistanche;deserticola;;Cistanche deserticola;Ma
Plantae;;;Arecales;Palmae;Beccariophoenix;madagascariensis;;Beccariophoenix madagascariensis;Jum. & H. Perrier
Plantae;;;Arecales;Palmae;Dypsis;decaryi;;Dypsis decaryi;(Jum.) Beentje & J. Dransf.
Plantae;;;Arecales;Palmae;Dypsis;decipiens;;Dypsis decipiens;(Becc.) Beentje & J. Dransf.
Plantae;;;Arecales;Palmae;Lemurophoenix;halleuxii;;Lemurophoenix halleuxii;J. Dransf.
Plantae;;;Arecales;Palmae;Lodoicea;maldivica;;Lodoicea maldivica;(J. Gmelin) Pers.
Plantae;;;Arecales;Palmae;Marojejya;darianii;;Marojejya darianii;J. Dransf. & N. Uhl.
Plantae;;;Arecales;Palmae;Ravenea;louvelii;;Ravenea louvelii;Beentje
Plantae;;;Arecales;Palmae;Ravenea;rivularis;;Ravenea rivularis;Jum. & H. Perrier
Plantae;;;Arecales;Palmae;Satranala;decussilvae;;Satranala decussilvae;Beentje & J. Dransf.
Plantae;;;Arecales;Palmae;Voanioala;gerardii;;Voanioala gerardii;J. Dransf.
Plantae;;;Papaverales;Papaveraceae;Meconopsis;regia;;Meconopsis regia;G. Taylor
Plantae;;;Violales;Passifloraceae;Adenia;firingalavensis;;Adenia firingalavensis;Harms
Plantae;;;Violales;Passifloraceae;Adenia;olaboensis;;Adenia olaboensis;Claverie
Plantae;;;Violales;Passifloraceae;Adenia;subsessilifolia;;Adenia subsessilifolia;H.Perrier, 1940 
Plantae;;;Scrophulariales;Pedaliaceae;Uncarina;grandidieri;;Uncarina grandidieri;H. Humbert (1971)
Plantae;;;Scrophulariales;Pedaliaceae;Uncarina;stellulifera;;Uncarina stellulifera;H. Humbert (1971)
Plantae;;;Pinales;Pinaceae;Abies;guatemalensis;;Abies guatemalensis;Rehder
Plantae;;;Pinales;Pinaceae;Pinus;koraiensis;;Pinus koraiensis;Sieber & Zucc.
Plantae;;;Pinales;Podocarpaceae;Podocarpus;neriifolius;;Podocarpus neriifolius;D.Don in Lambert
Plantae;;;Pinales;Podocarpaceae;Podocarpus;parlatorei;;Podocarpus parlatorei;Pilg. in Engler
Plantae;;;Caryophyllales;Portulacaceae;Anacampseros;albidiflora;;Anacampseros albidiflora;Poelln.
Plantae;;;Caryophyllales;Portulacaceae;Anacampseros;arachnoides;;Anacampseros arachnoides;(Haw.) Sims
Plantae;;;Caryophyllales;Portulacaceae;Anacampseros;baeseckei;;Anacampseros baeseckei;Dinter
Plantae;;;Caryophyllales;Portulacaceae;Anacampseros;bayeriana;;Anacampseros bayeriana;Hammer
Plantae;;;Caryophyllales;Portulacaceae;Anacampseros;comptonii;;Anacampseros comptonii;Pillans
Plantae;;;Caryophyllales;Portulacaceae;Anacampseros;dielsiana;;Anacampseros dielsiana;Dinter
Plantae;;;Caryophyllales;Portulacaceae;Anacampseros;filamentosa;;Anacampseros filamentosa;(Haw.)Sims
Plantae;;;Caryophyllales;Portulacaceae;Anacampseros;lanceolata;;Anacampseros lanceolata;(Haw.)Sweet
Plantae;;;Caryophyllales;Portulacaceae;Anacampseros;marlothii;;Anacampseros marlothii;Poelln.
Plantae;;;Caryophyllales;Portulacaceae;Anacampseros;retusa;;Anacampseros retusa;Poelln.
Plantae;;;Caryophyllales;Portulacaceae;Anacampseros;rufescens;;Anacampseros rufescens;(Haw.)Sweet
Plantae;;;Caryophyllales;Portulacaceae;Anacampseros;scopata;;Anacampseros scopata;Williamson
Plantae;;;Caryophyllales;Portulacaceae;Anacampseros;subnuda;;Anacampseros subnuda;Poelln.
Plantae;;;Caryophyllales;Portulacaceae;Anacampseros;telephiastrum;;Anacampseros telephiastrum;DC.
Plantae;;;Caryophyllales;Portulacaceae;Avonia;albissima;;Avonia albissima;(Marloth)Rowl. n.comb.
Plantae;;;Caryophyllales;Portulacaceae;Avonia;dinteri;;Avonia dinteri;(Schinz) Rowl. n.comb.
Plantae;;;Caryophyllales;Portulacaceae;Avonia;herreana;;Avonia herreana;(Poelln.)Rowl. n.comb.
Plantae;;;Caryophyllales;Portulacaceae;Avonia;mallei;;Avonia mallei;G.Will.
Plantae;;;Caryophyllales;Portulacaceae;Avonia;papyracea;;Avonia papyracea;(E.Meyer ex Fenzl) Rowl. n.comb.
Plantae;;;Caryophyllales;Portulacaceae;Avonia;quinaria;;Avonia quinaria;(E.Meyer ex Fenzl) Rowl.
Plantae;;;Caryophyllales;Portulacaceae;Avonia;recurvata;;Avonia recurvata;(Schönl.)Rowl.
Plantae;;;Caryophyllales;Portulacaceae;Avonia;rhodesica;;Avonia rhodesica;(N.E.Br.)Rowl.
Plantae;;;Caryophyllales;Portulacaceae;Avonia;ruschii;;Avonia ruschii;(Dinter & Poelln.)Rowl.
Plantae;;;Caryophyllales;Portulacaceae;Avonia;ustulata;;Avonia ustulata;(E.Meyer ex Fenzl) Rowl.
Plantae;;;Caryophyllales;Portulacaceae;Lewisia;serrata;;Lewisia serrata;Heckard & Stebbins
Plantae;;;Primulales;Primulaceae;Cyclamen;africanum;;Cyclamen africanum;Boiss. & Reut.
Plantae;;;Primulales;Primulaceae;Cyclamen;balearicum;;Cyclamen balearicum;Willk.
Plantae;;;Primulales;Primulaceae;Cyclamen;cilicium;;Cyclamen cilicium;Boiss. & Heldr.
Plantae;;;Primulales;Primulaceae;Cyclamen;colchicum;;Cyclamen colchicum;(Albov) Albov
Plantae;;;Primulales;Primulaceae;Cyclamen;coum;;Cyclamen coum;Mill.
Plantae;;;Primulales;Primulaceae;Cyclamen;creticum;;Cyclamen creticum;(Dörfl.) Hidebr.
Plantae;;;Primulales;Primulaceae;Cyclamen;cyprium;;Cyclamen cyprium;Kotschy
Plantae;;;Primulales;Primulaceae;Cyclamen;drydeniae;;Cyclamen drydeniae;Grey-Wilson
Plantae;;;Primulales;Primulaceae;Cyclamen;graecum;;Cyclamen graecum;Link
Plantae;;;Primulales;Primulaceae;Cyclamen;hederifolium;;Cyclamen hederifolium;Aiton
Plantae;;;Primulales;Primulaceae;Cyclamen;hildebrandii;;Cyclamen hildebrandii;O.Schwarz
Plantae;;;Primulales;Primulaceae;Cyclamen;intaminatum;;Cyclamen intaminatum;(Meikle) Grey-Wilson
Plantae;;;Primulales;Primulaceae;Cyclamen;libanoticum;;Cyclamen libanoticum;Hildebr.
Plantae;;;Primulales;Primulaceae;Cyclamen;meiklei;;Cyclamen meiklei;Grey-Wilson
Plantae;;;Primulales;Primulaceae;Cyclamen;mirabile;;Cyclamen mirabile;Hildebr.
Plantae;;;Primulales;Primulaceae;Cyclamen;parviflorum;;Cyclamen parviflorum;Pobed.
Plantae;;;Primulales;Primulaceae;Cyclamen;persicum;;Cyclamen persicum;Mill.
Plantae;;;Primulales;Primulaceae;Cyclamen;pseudibericum;;Cyclamen pseudibericum;Hildebr.
Plantae;;;Primulales;Primulaceae;Cyclamen;purpurascens;;Cyclamen purpurascens;Miller
Plantae;;;Primulales;Primulaceae;Cyclamen;repandum;;Cyclamen repandum;Sibth. & Sm.
Plantae;;;Primulales;Primulaceae;Cyclamen;rohlfsianum;;Cyclamen rohlfsianum;Aschers.
Plantae;;;Primulales;Primulaceae;Cyclamen;saundersiae;;Cyclamen saundersiae;Grey-Wilson
Plantae;;;Primulales;Primulaceae;Cyclamen;schwarzii;;Cyclamen schwarzii;Grey-Wilson
Plantae;;;Primulales;Primulaceae;Cyclamen;somalense;;Cyclamen somalense;M. Thulin & A.M. Warfa
Plantae;;;Primulales;Primulaceae;Cyclamen;trochopteranthum;;Cyclamen trochopteranthum;O.Schwarz
Plantae;;;Primulales;Primulaceae;Cyclamen;wellensiekii;;Cyclamen wellensiekii;Ietsw.
Plantae;;;Primulales;Primulaceae;Cyclamen;whiteae;;Cyclamen whiteae;Grey-Wilson
Plantae;;;Ranunculales;Ranunculaceae;Adonis;vernalis;;Adonis vernalis;L.
Plantae;;;Ranunculales;Ranunculaceae;Hydrastis;canadensis;;Hydrastis canadensis;L.
Plantae;;;Rosales;Rosaceae;Prunus;africana;;Prunus africana;(Hook. f.) Kalkm.
Plantae;;;Rubiales;Rubiaceae;Balmea;stormiae;;Balmea stormiae;Martínez
Plantae;;;Santanales;Santalaceae;Osyris;lanceolata;;Osyris lanceolata;Hochst. & Steud. 1832
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;ahlesii;;Sarracenia ahlesii;C.R.Bell & Case
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;alata;;Sarracenia alata;(A.W. Wood) A.W.Wood
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;areolata;;Sarracenia areolata;Macfarl.
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;catesbaei;;Sarracenia catesbaei;Elliott
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;chelsonii;;Sarracenia chelsonii;auct. non hort. Veitch ex Wilson: Mast
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;courtii;;Sarracenia courtii;hort. Veitch ex Wilson
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;excellens;;Sarracenia excellens;hort. ex G.Nicholson
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;exornata;;Sarracenia exornata;hort. S.G.
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;farnhamii;;Sarracenia farnhamii;hort. Farnham
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;flava;;Sarracenia flava;L.
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;formosa;;Sarracenia formosa;hort. Veitch ex Mast.
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;gilpinii;;Sarracenia gilpinii;C.R.Bell & Case
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;harperi;;Sarracenia harperi;C.R.Bell
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;leucophylla;;Sarracenia leucophylla;Raf.
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;minor;;Sarracenia minor;Walter
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;mitchelliana;;Sarracenia mitchelliana;hort. ex G.Nicholson
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;moorei;;Sarracenia moorei;hort. Veitch ex Mast. (sic)
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;oreophila;;Sarracenia oreophila;(Kearney) Wherry
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;popei;;Sarracenia popei;hort. Moore ex Mast.
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;psittacina;;Sarracenia psittacina;Michx.
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;purpurea;;Sarracenia purpurea;L.
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;readii;;Sarracenia readii;C.R.Bell
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;rehderi;;Sarracenia rehderi;C.R.Bell
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;rubra;;Sarracenia rubra;Walter
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;rubra;alabamensis;Sarracenia rubra alabamensis;(Case & Case) Schnell
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;rubra;jonesii;Sarracenia rubra jonesii;(Wherry) Wherry
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;swaniana;;Sarracenia swaniana;W.Robinson
Plantae;;;Nepenthales;Sarraceniaceae;Sarracenia;wrigleyana;;Sarracenia wrigleyana;hort. S.G.
Plantae;;;Scrophulariales;Scrophulariaceae;Picrorhiza;kurrooa;;Picrorhiza kurrooa;Royle ex Benth.
Plantae;;;Cycadales;Stangeriaceae;Bowenia;serrulata;;Bowenia serrulata;(W.Bull) Chamb.
Plantae;;;Cycadales;Stangeriaceae;Bowenia;spectabilis;;Bowenia spectabilis;Hook. ex Hook.f.
Plantae;;;Cycadales;Stangeriaceae;Stangeria;eriopus;;Stangeria eriopus;(Kunze) Baill.
Plantae;;;Pinales;Taxaceae;Taxus;chinensis;;Taxus chinensis;(Pilg.) Rehder
Plantae;;;Pinales;Taxaceae;Taxus;cuspidata;;Taxus cuspidata;Sieb. & Zucc.
Plantae;;;Pinales;Taxaceae;Taxus;fuana;;Taxus fuana;Nan Li & R.R.Mill 1997
Plantae;;;Pinales;Taxaceae;Taxus;sumatrana;;Taxus sumatrana;(Miq.) de Laub.
Plantae;;;Pinales;Taxaceae;Taxus;wallichiana;;Taxus wallichiana;Zucc.
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;acuminata;;Aquilaria acuminata;(Merr.) Quis.
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;apiculata;;Aquilaria apiculata;Elmer
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;audate;;Aquilaria audate;(Oken) Merr.
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;baillonii;;Aquilaria baillonii;Pierre ex Lecomte
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;banaense;;Aquilaria banaense;Phamhoang Ho
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;beccariana;;Aquilaria beccariana;van Tiegh.
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;brachyantha;;Aquilaria brachyantha;(Merr.) Hall.f.
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;citrinaecarpa;;Aquilaria citrinaecarpa;(Elmer) Hall. f
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;crassna;;Aquilaria crassna;Pierre ex Lecomte
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;cumingiana;;Aquilaria cumingiana;(Decne) Ridley
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;filaria;;Aquilaria filaria;(Oken) Merr.
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;grandiflora;;Aquilaria grandiflora;Bth.
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;hirta;;Aquilaria hirta;Ridl.
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;khasiana;;Aquilaria khasiana;H.Hall
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;malaccensis;;Aquilaria malaccensis;Lamk.
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;microcarpa;;Aquilaria microcarpa;Baill.
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;moszkowskii;;Aquilaria moszkowskii;Gilg
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;parvifolia;;Aquilaria parvifolia;(Quis.) Ding Hou
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;rostrata;;Aquilaria rostrata;Ridley
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;secundana;;Aquilaria secundana;D.C.
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;secundaria;;Aquilaria secundaria;DC.
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;sinensis;;Aquilaria sinensis;Merr.
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;subintegra;;Aquilaria subintegra;Ding Hou
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;tomentosa;;Aquilaria tomentosa;Gilg
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;urdanetensis;;Aquilaria urdanetensis;(Elmer) Hall
Plantae;;;Myrtales;Thymelaeaceae;Aquilaria;yunnanensis;;Aquilaria yunnanensis;S.C.Huang
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;acuminatus;;Gonystylus acuminatus;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;affinis;;Gonystylus affinis;Radlk.
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;areolatus;;Gonystylus areolatus;Domke ex Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;augescens;;Gonystylus augescens;Ridley
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;bancanus;;Gonystylus bancanus;(Miq.) Kurz
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;beccarianus;;Gonystylus beccarianus;Van Tiegh.
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;borneensis;;Gonystylus borneensis;(Tiegh.) Gilg
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;brunnescens;;Gonystylus brunnescens;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;calophylloides;;Gonystylus calophylloides;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;calophyllus;;Gonystylus calophyllus;Gilg
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;confusus;;Gonystylus confusus;A. Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;consanguineus;;Gonystylus consanguineus;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;costalis;;Gonystylus costalis;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;decipiens;;Gonystylus decipiens;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;eximius;;Gonystylus eximius;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;forbesii;;Gonystylus forbesii;Gilg.
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;glaucescens;;Gonystylus glaucescens;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;hackenbergii;;Gonystylus hackenbergii;Diels
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;keithii;;Gonystylus keithii;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;lucidulus;;Gonystylus lucidulus;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;macrocarpus;;Gonystylus macrocarpus;C.T. White
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;macrophyllus;;Gonystylus macrophyllus;(Miq.) Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;maingayi;;Gonystylus maingayi;Hook.f.
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;micranthus;;Gonystylus micranthus;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;miquelianus;;Gonystylus miquelianus;Teijsm. & Binn.
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;nervosus;;Gonystylus nervosus;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;nobilis;;Gonystylus nobilis;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;obovatus;;Gonystylus obovatus;Merrill
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;othmanii;;Gonystylus othmanii;C.S. Tawan
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;pendulus;;Gonystylus pendulus;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;philippinensis;;Gonystylus philippinensis;Elmer
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;pluricornis;;Gonystylus pluricornis;Radlk.
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;punctatus;;Gonystylus punctatus;A.C. Smith
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;reticulatus;;Gonystylus reticulatus;Merrill
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;spectabilis;;Gonystylus spectabilis;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;stenosepalus;;Gonystylus stenosepalus;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;sympetala;;Gonystylus sympetala;Domke
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;velutinus;;Gonystylus velutinus;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;warburgianus;;Gonystylus warburgianus;Gilg ex Domke
Plantae;;;Myrtales;Thymelaeaceae;Gonystylus;xylocarpus;;Gonystylus xylocarpus;Airy Shaw
Plantae;;;Myrtales;Thymelaeaceae;Gyrinops;audate;;Gyrinops audate;(Gilg) Domke
Plantae;;;Myrtales;Thymelaeaceae;Gyrinops;decipiens;;Gyrinops decipiens;Ding Hou
Plantae;;;Myrtales;Thymelaeaceae;Gyrinops;ledermanii;;Gyrinops ledermanii;Domke
Plantae;;;Myrtales;Thymelaeaceae;Gyrinops;moluccana;;Gyrinops moluccana;(Miq.) Baill.
Plantae;;;Myrtales;Thymelaeaceae;Gyrinops;podocarpus;;Gyrinops podocarpus;(Gilg.) Domke
Plantae;;;Myrtales;Thymelaeaceae;Gyrinops;salicifolia;;Gyrinops salicifolia;Ridl.
Plantae;;;Myrtales;Thymelaeaceae;Gyrinops;versteegii;;Gyrinops versteegii;(Gilg) Domke
Plantae;;;Myrtales;Thymelaeaceae;Gyrinops;walla;;Gyrinops walla;Gaertner
Plantae;;;Trochodendrales;Trochodendraceae;Tetracentron;sinense;;Tetracentron sinense;Oliver
Plantae;;;Dipsacales;Valerianaceae;Nardostachys;grandiflora;;Nardostachys grandiflora;DC.
Plantae;;;Rhamnales;Vitaceae;Cyphostemma;elephantopus;;Cyphostemma elephantopus;Descoings 1962
Plantae;;;Rhamnales;Vitaceae;Cyphostemma;laza;;Cyphostemma laza;Descoings (1931)
Plantae;;;Rhamnales;Vitaceae;Cyphostemma;montagnacii;;Cyphostemma montagnacii;Descoings
Plantae;;;Pinales;Welwitschiaceae;Welwitschia;mirabilis;;Welwitschia mirabilis;Hook.f.
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;alvarezii;;Ceratozamia alvarezii;Pérez-Farrera, A.P.Vovides & Iglesias
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;beccerrae;;Ceratozamia beccerrae;""
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;brevifrons;;Ceratozamia brevifrons;Miq.
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;chimalapensis;;Ceratozamia chimalapensis;""
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;decumbens;;Ceratozamia decumbens;""
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;euryphyllidia;;Ceratozamia euryphyllidia;Vazq.-Torres, Sabato & D. Stevenson
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;fuscoviridis;;Ceratozamia fuscoviridis;""
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;hildae;;Ceratozamia hildae;G.P.Landry & M.C.Wilson
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;hondurensis;;Ceratozamia hondurensis;""
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;huastecorum;;Ceratozamia huastecorum;""
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;kuesteriana;;Ceratozamia kuesteriana;Regel
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;latifolia;;Ceratozamia latifolia;Miq.
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;matudae;;Ceratozamia matudae;Lundell
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;mexicana;;Ceratozamia mexicana;Brongn.
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;microstrobila;;Ceratozamia microstrobila;A.P.Vovides & J.D.Rees
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;miqueliana;;Ceratozamia miqueliana;H.Wendl.
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;mirandae;;Ceratozamia mirandae;
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;mixeorum;;Ceratozamia mixeorum;J.Chemnick, T.J.Gregory & S.Salas-Morales
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;morettii;;Ceratozamia morettii;M.Vazques Torres & A.P.Vovides
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;norstogii;;Ceratozamia norstogii;D.W.Stev.
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;robusta;;Ceratozamia robusta;Miq.
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;sabatoi;;Ceratozamia sabatoi;A.P.Vovides, M.Vazques Torres, B. Schutzman & Iglesias
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;santillanii;;Ceratozamia santillanii;""
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;vovidesii;;Ceratozamia vovidesii;""
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;whitelockiana;;Ceratozamia whitelockiana;J.Chemnick & T.J.Gregory
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;zaragozae;;Ceratozamia zaragozae;Medellin-Leal
Plantae;;;Cycadales;Zamiaceae;Ceratozamia;zoquorum;;Ceratozamia zoquorum;Pérez- Farr., Vovides & Iglesias
Plantae;;;Cycadales;Zamiaceae;Dioon;angustifolium;;Dioon angustifolium;Miq.
Plantae;;;Cycadales;Zamiaceae;Dioon;argenteum;;Dioon argenteum;""
Plantae;;;Cycadales;Zamiaceae;Dioon;califanoi;;Dioon califanoi;De Luca & Sabato
Plantae;;;Cycadales;Zamiaceae;Dioon;caputoi;;Dioon caputoi;De Luca, Sabato & Vasq.Torres
Plantae;;;Cycadales;Zamiaceae;Dioon;edule;;Dioon edule;Lindl.
Plantae;;;Cycadales;Zamiaceae;Dioon;holmgrenii;;Dioon holmgrenii;De Luca, Sabato & Vasq.Torres
Plantae;;;Cycadales;Zamiaceae;Dioon;mejiae;;Dioon mejiae;Standl. & L.O.Williams
Plantae;;;Cycadales;Zamiaceae;Dioon;merolae;;Dioon merolae;De Luca, Sabato & Vasq.Torres
Plantae;;;Cycadales;Zamiaceae;Dioon;purpusii;;Dioon purpusii;Rose
Plantae;;;Cycadales;Zamiaceae;Dioon;rzedowskii;;Dioon rzedowskii;De Luca, A.Moretti, Sabato & Vasq.Torres
Plantae;;;Cycadales;Zamiaceae;Dioon;sonorense;;Dioon sonorense;(De Luca, Sabato & Vasq.Torres) J.Chemnick, T.J.Gregory & S.Salas-Morales
Plantae;;;Cycadales;Zamiaceae;Dioon;spinulosum;;Dioon spinulosum;Dyer
Plantae;;;Cycadales;Zamiaceae;Dioon;stevensonii;;Dioon stevensonii;""
Plantae;;;Cycadales;Zamiaceae;Dioon;tomasellii;;Dioon tomasellii;De Luca, Sabato & Vázq. Torres 
Plantae;;;Cycadales;Zamiaceae;Encephalartos;aemulans;;Encephalartos aemulans;Vorster
Plantae;;;Cycadales;Zamiaceae;Encephalartos;altensteinii;;Encephalartos altensteinii;Lehm.
Plantae;;;Cycadales;Zamiaceae;Encephalartos;aplanatus;;Encephalartos aplanatus;Vorster
Plantae;;;Cycadales;Zamiaceae;Encephalartos;arenarius;;Encephalartos arenarius;R.A.Dyer
Plantae;;;Cycadales;Zamiaceae;Encephalartos;barteri;;Encephalartos barteri;Carruth. ex Miq.
Plantae;;;Cycadales;Zamiaceae;Encephalartos;brevifoliolatus;;Encephalartos brevifoliolatus;Vorster
